timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
4975954,-0.0,-0.06,0.93,2.32,3.42,1.65,916.08,21.89,
4976004,0.01,-0.06,0.93,2.32,3.72,1.4,916.1,21.87,
4976043,0.0,-0.06,0.97,2.5,3.6,1.16,916.04,21.89,
4976081,0.0,-0.06,0.98,2.56,3.6,1.22,916.07,21.87,
4976119,0.01,-0.06,0.99,2.62,3.3,0.92,916.03,21.9,
4976157,-0.0,-0.06,0.97,2.32,3.11,0.92,916.06,21.9,
4976196,-0.01,-0.06,0.96,2.44,2.75,0.73,916.03,21.9,
4976234,-0.0,-0.06,0.95,2.32,3.23,0.43,916.03,21.9,
4976272,-0.01,-0.06,0.94,2.44,2.56,0.43,916.07,21.9,
4976311,-0.0,-0.06,0.96,2.38,2.99,0.49,916.03,21.9,
4976361,-0.01,-0.06,0.96,2.5,2.81,0.37,916.04,21.89,
4976399,-0.01,-0.06,0.97,2.2,2.87,0.31,916.09,21.89,
4976437,-0.01,-0.06,0.96,2.32,3.17,0.24,916.07,21.9,
4976475,-0.0,-0.06,0.97,2.44,3.23,0.12,916.05,21.89,
4976514,-0.01,-0.07,0.96,2.32,3.36,0.12,916.03,21.9,
4976552,-0.01,-0.06,0.96,2.75,3.05,0.18,916.07,21.89,
4976590,-0.01,-0.06,0.96,2.75,2.99,0.12,916.01,21.9,
4976628,-0.01,-0.06,0.97,2.75,2.2,0.06,916.04,21.89,
4976667,-0.01,-0.06,0.98,2.69,2.38,-0.06,916.01,21.9,
4976705,-0.01,-0.06,0.96,2.81,2.44,-0.06,916.03,21.89,
4976755,-0.01,-0.05,0.96,2.81,2.26,-0.18,916.01,21.88,
4976793,-0.02,-0.06,0.93,2.69,2.87,-0.24,915.97,21.87,
4976831,-0.01,-0.06,0.91,2.69,2.99,-0.43,916.03,21.89,
4976870,-0.01,-0.06,0.92,2.38,3.17,-0.37,916.01,21.89,
4976908,-0.01,-0.06,0.91,2.32,3.11,-0.49,915.99,21.88,
4976946,-0.02,-0.06,0.92,2.2,3.42,-0.55,915.99,21.88,
4976984,-0.01,-0.06,0.91,2.08,3.23,-0.67,915.96,21.88,
4977023,-0.01,-0.06,0.93,2.08,3.11,-0.73,915.99,21.89,
